"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","HUR","TOT","PC_LF","Q","2018-Q2",5.033333,
"EST","HUR","TOT","PC_LF","Q","2018-Q3",5.466667,
"EST","HUR","TOT","PC_LF","Q","2018-Q4",4.666667,
"EST","HUR","TOT","PC_LF","Q","2019-Q1",4.2,
"EST","HUR","TOT","PC_LF","Q","2019-Q2",4.866667,
"EST","HUR","TOT","PC_LF","Q","2019-Q3",4.2,
"EST","HUR","TOT","PC_LF","Q","2019-Q4",4.266667,
"EST","HUR","TOT","PC_LF","Q","2020-Q1",4.733333,
"EST","HUR","TOT","PC_LF","Q","2020-Q2",7,
"EST","HUR","TOT","PC_LF","Q","2020-Q3",7.966667,
"ISR","HUR","TOT","PC_LF","Q","1995-Q1",7.228455,
"ISR","HUR","TOT","PC_LF","Q","1995-Q2",6.569006,
"ISR","HUR","TOT","PC_LF","Q","1995-Q3",6.703467,
"ISR","HUR","TOT","PC_LF","Q","1995-Q4",6.825059,
"ISR","HUR","TOT","PC_LF","Q","1996-Q1",6.495702,
"ISR","HUR","TOT","PC_LF","Q","1996-Q2",6.313071,
"ISR","HUR","TOT","PC_LF","Q","1996-Q3",6.654221,
"ISR","HUR","TOT","PC_LF","Q","1996-Q4",7.070201,
"ISR","HUR","TOT","PC_LF","Q","1997-Q1",7.222445,
"ISR","HUR","TOT","PC_LF","Q","1997-Q2",7.664562,
"ISR","HUR","TOT","PC_LF","Q","1997-Q3",7.954044,
"ISR","HUR","TOT","PC_LF","Q","1997-Q4",8.72161,
"ISR","HUR","TOT","PC_LF","Q","1998-Q1",8.72161,
"ISR","HUR","TOT","PC_LF","Q","1998-Q2",9.085989,
"ISR","HUR","TOT","PC_LF","Q","1998-Q3",8.202369,
"ISR","HUR","TOT","PC_LF","Q","1998-Q4",8.051729,
"ISR","HUR","TOT","PC_LF","Q","1999-Q1",8.646311,
"ISR","HUR","TOT","PC_LF","Q","1999-Q2",8.978733,
"ISR","HUR","TOT","PC_LF","Q","1999-Q3",8.850125,
"ISR","HUR","TOT","PC_LF","Q","1999-Q4",8.731811,
"ISR","HUR","TOT","PC_LF","Q","2000-Q1",8.583014,
"ISR","HUR","TOT","PC_LF","Q","2000-Q2",8.730902,
"ISR","HUR","TOT","PC_LF","Q","2000-Q3",8.886909,
"ISR","HUR","TOT","PC_LF","Q","2000-Q4",8.840213,
"ISR","HUR","TOT","PC_LF","Q","2001-Q1",8.610055,
"ISR","HUR","TOT","PC_LF","Q","2001-Q2",8.88157,
"ISR","HUR","TOT","PC_LF","Q","2001-Q3",9.51546,
"ISR","HUR","TOT","PC_LF","Q","2001-Q4",10.1992,
"ISR","HUR","TOT","PC_LF","Q","2002-Q1",10.36528,
"ISR","HUR","TOT","PC_LF","Q","2002-Q2",10.33716,
"ISR","HUR","TOT","PC_LF","Q","2002-Q3",10.27996,
"ISR","HUR","TOT","PC_LF","Q","2002-Q4",10.14563,
"ISR","HUR","TOT","PC_LF","Q","2003-Q1",10.65303,
"ISR","HUR","TOT","PC_LF","Q","2003-Q2",10.32521,
"ISR","HUR","TOT","PC_LF","Q","2003-Q3",10.82036,
"ISR","HUR","TOT","PC_LF","Q","2003-Q4",10.8832,
"ISR","HUR","TOT","PC_LF","Q","2004-Q1",10.9159,
"ISR","HUR","TOT","PC_LF","Q","2004-Q2",10.44074,
"ISR","HUR","TOT","PC_LF","Q","2004-Q3",10.12025,
"ISR","HUR","TOT","PC_LF","Q","2004-Q4",9.746686,
"ISR","HUR","TOT","PC_LF","Q","2005-Q1",9.399911,
"ISR","HUR","TOT","PC_LF","Q","2005-Q2",9.02829,
"ISR","HUR","TOT","PC_LF","Q","2005-Q3",8.807969,
"ISR","HUR","TOT","PC_LF","Q","2005-Q4",8.952209,
"ISR","HUR","TOT","PC_LF","Q","2006-Q1",8.693213,
"ISR","HUR","TOT","PC_LF","Q","2006-Q2",8.640979,
"ISR","HUR","TOT","PC_LF","Q","2006-Q3",8.334103,
"ISR","HUR","TOT","PC_LF","Q","2006-Q4",7.822766,
"ISR","HUR","TOT","PC_LF","Q","2007-Q1",7.663089,
"ISR","HUR","TOT","PC_LF","Q","2007-Q2",7.552183,
"ISR","HUR","TOT","PC_LF","Q","2007-Q3",7.181745,
"ISR","HUR","TOT","PC_LF","Q","2007-Q4",6.713046,
"ISR","HUR","TOT","PC_LF","Q","2008-Q1",6.197748,
"ISR","HUR","TOT","PC_LF","Q","2008-Q2",5.995101,
"ISR","HUR","TOT","PC_LF","Q","2008-Q3",5.965548,
"ISR","HUR","TOT","PC_LF","Q","2008-Q4",6.399819,
"ISR","HUR","TOT","PC_LF","Q","2009-Q1",7.469288,
"ISR","HUR","TOT","PC_LF","Q","2009-Q2",7.922165,
"ISR","HUR","TOT","PC_LF","Q","2009-Q3",7.67085,
"ISR","HUR","TOT","PC_LF","Q","2009-Q4",7.204072,
"ISR","HUR","TOT","PC_LF","Q","2010-Q1",6.863624,
"ISR","HUR","TOT","PC_LF","Q","2010-Q2",6.548932,
"ISR","HUR","TOT","PC_LF","Q","2010-Q3",6.644068,
"ISR","HUR","TOT","PC_LF","Q","2010-Q4",6.461596,
"ISR","HUR","TOT","PC_LF","Q","2011-Q1",5.953878,
"ISR","HUR","TOT","PC_LF","Q","2011-Q2",5.463726,
"ISR","HUR","TOT","PC_LF","Q","2011-Q3",5.6,
"ISR","HUR","TOT","PC_LF","Q","2011-Q4",5.4,"B"
"ISR","HUR","TOT","PC_LF","Q","2012-Q1",7.127275,
"ISR","HUR","TOT","PC_LF","Q","2012-Q2",6.875277,
"ISR","HUR","TOT","PC_LF","Q","2012-Q3",6.700185,
"ISR","HUR","TOT","PC_LF","Q","2012-Q4",6.868475,
"ISR","HUR","TOT","PC_LF","Q","2013-Q1",6.765661,
"ISR","HUR","TOT","PC_LF","Q","2013-Q2",6.547339,
"ISR","HUR","TOT","PC_LF","Q","2013-Q3",5.909999,
"ISR","HUR","TOT","PC_LF","Q","2013-Q4",5.756568,
"ISR","HUR","TOT","PC_LF","Q","2014-Q1",5.803714,
"ISR","HUR","TOT","PC_LF","Q","2014-Q2",5.949975,
"ISR","HUR","TOT","PC_LF","Q","2014-Q3",6.073943,
"ISR","HUR","TOT","PC_LF","Q","2014-Q4",5.688591,
"ISR","HUR","TOT","PC_LF","Q","2015-Q1",5.468752,
"ISR","HUR","TOT","PC_LF","Q","2015-Q2",5.126529,
"ISR","HUR","TOT","PC_LF","Q","2015-Q3",5.214372,
"ISR","HUR","TOT","PC_LF","Q","2015-Q4",5.228467,
"ISR","HUR","TOT","PC_LF","Q","2016-Q1",5.228683,
"ISR","HUR","TOT","PC_LF","Q","2016-Q2",4.824694,
"ISR","HUR","TOT","PC_LF","Q","2016-Q3",4.744508,
"ISR","HUR","TOT","PC_LF","Q","2016-Q4",4.48446,
"ISR","HUR","TOT","PC_LF","Q","2017-Q1",4.460587,
"ISR","HUR","TOT","PC_LF","Q","2017-Q2",4.389555,
"ISR","HUR","TOT","PC_LF","Q","2017-Q3",3.997648,
"ISR","HUR","TOT","PC_LF","Q","2017-Q4",4.046174,
"ISR","HUR","TOT","PC_LF","Q","2018-Q1",3.80956,
"ISR","HUR","TOT","PC_LF","Q","2018-Q2",3.98979,
"ISR","HUR","TOT","PC_LF","Q","2018-Q3",4.102528,
"ISR","HUR","TOT","PC_LF","Q","2018-Q4",4.071524,
"ISR","HUR","TOT","PC_LF","Q","2019-Q1",4.099683,
"ISR","HUR","TOT","PC_LF","Q","2019-Q2",3.888484,
"ISR","HUR","TOT","PC_LF","Q","2019-Q3",3.590108,
"ISR","HUR","TOT","PC_LF","Q","2019-Q4",3.679938,
"ISR","HUR","TOT","PC_LF","Q","2020-Q1",3.559934,
"ISR","HUR","TOT","PC_LF","Q","2020-Q2",4.189929,
"ISR","HUR","TOT","PC_LF","Q","2020-Q3",4.739222,
"SVN","HUR","TOT","PC_LF","Q","1996-Q1",7.1,
"SVN","HUR","TOT","PC_LF","Q","1996-Q2",6.966667,
"SVN","HUR","TOT","PC_LF","Q","1996-Q3",6.766667,
"SVN","HUR","TOT","PC_LF","Q","1996-Q4",6.8,
"SVN","HUR","TOT","PC_LF","Q","1997-Q1",6.733333,
"SVN","HUR","TOT","PC_LF","Q","1997-Q2",6.8,
"SVN","HUR","TOT","PC_LF","Q","1997-Q3",7.066667,
"SVN","HUR","TOT","PC_LF","Q","1997-Q4",7.133333,
"SVN","HUR","TOT","PC_LF","Q","1998-Q1",7.333333,
"SVN","HUR","TOT","PC_LF","Q","1998-Q2",7.4,
"SVN","HUR","TOT","PC_LF","Q","1998-Q3",7.4,
"SVN","HUR","TOT","PC_LF","Q","1998-Q4",7.4,
"SVN","HUR","TOT","PC_LF","Q","1999-Q1",7.233333,
"SVN","HUR","TOT","PC_LF","Q","1999-Q2",7.533333,
"SVN","HUR","TOT","PC_LF","Q","1999-Q3",7.6,
"SVN","HUR","TOT","PC_LF","Q","1999-Q4",7.333333,
"SVN","HUR","TOT","PC_LF","Q","2000-Q1",6.8,
"SVN","HUR","TOT","PC_LF","Q","2000-Q2",7.166667,
"SVN","HUR","TOT","PC_LF","Q","2000-Q3",6.8,
"SVN","HUR","TOT","PC_LF","Q","2000-Q4",6.233333,
"SVN","HUR","TOT","PC_LF","Q","2001-Q1",6.066667,
"SVN","HUR","TOT","PC_LF","Q","2001-Q2",5.933333,
"SVN","HUR","TOT","PC_LF","Q","2001-Q3",6.066667,
"SVN","HUR","TOT","PC_LF","Q","2001-Q4",6.7,
"SVN","HUR","TOT","PC_LF","Q","2002-Q1",6.566667,
"SVN","HUR","TOT","PC_LF","Q","2002-Q2",6.233333,
"SVN","HUR","TOT","PC_LF","Q","2002-Q3",6.233333,
"SVN","HUR","TOT","PC_LF","Q","2002-Q4",6.333333,
"SVN","HUR","TOT","PC_LF","Q","2003-Q1",6.666667,
"SVN","HUR","TOT","PC_LF","Q","2003-Q2",6.8,
"SVN","HUR","TOT","PC_LF","Q","2003-Q3",6.8,
"SVN","HUR","TOT","PC_LF","Q","2003-Q4",6.533333,
"SVN","HUR","TOT","PC_LF","Q","2004-Q1",6.5,
"SVN","HUR","TOT","PC_LF","Q","2004-Q2",6.333333,
"SVN","HUR","TOT","PC_LF","Q","2004-Q3",6.166667,
"SVN","HUR","TOT","PC_LF","Q","2004-Q4",6.3,
"SVN","HUR","TOT","PC_LF","Q","2005-Q1",6.433333,
"SVN","HUR","TOT","PC_LF","Q","2005-Q2",6.033333,
"SVN","HUR","TOT","PC_LF","Q","2005-Q3",6.566667,
"SVN","HUR","TOT","PC_LF","Q","2005-Q4",7.1,
"SVN","HUR","TOT","PC_LF","Q","2006-Q1",6.533333,
"SVN","HUR","TOT","PC_LF","Q","2006-Q2",6.166667,
"SVN","HUR","TOT","PC_LF","Q","2006-Q3",5.733333,
"SVN","HUR","TOT","PC_LF","Q","2006-Q4",5.466667,
"SVN","HUR","TOT","PC_LF","Q","2007-Q1",5.266667,
"SVN","HUR","TOT","PC_LF","Q","2007-Q2",4.833333,
"SVN","HUR","TOT","PC_LF","Q","2007-Q3",4.6,
"SVN","HUR","TOT","PC_LF","Q","2007-Q4",4.666667,
"SVN","HUR","TOT","PC_LF","Q","2008-Q1",4.7,
"SVN","HUR","TOT","PC_LF","Q","2008-Q2",4.366667,
"SVN","HUR","TOT","PC_LF","Q","2008-Q3",4.266667,
"SVN","HUR","TOT","PC_LF","Q","2008-Q4",4.266667,
"SVN","HUR","TOT","PC_LF","Q","2009-Q1",4.9,
"SVN","HUR","TOT","PC_LF","Q","2009-Q2",5.8,
"SVN","HUR","TOT","PC_LF","Q","2009-Q3",6.466667,
"SVN","HUR","TOT","PC_LF","Q","2009-Q4",6.433333,
"SVN","HUR","TOT","PC_LF","Q","2010-Q1",6.7,
"SVN","HUR","TOT","PC_LF","Q","2010-Q2",7.4,
"SVN","HUR","TOT","PC_LF","Q","2010-Q3",7.366667,
"SVN","HUR","TOT","PC_LF","Q","2010-Q4",7.666667,
"SVN","HUR","TOT","PC_LF","Q","2011-Q1",8,
"SVN","HUR","TOT","PC_LF","Q","2011-Q2",7.966667,
"SVN","HUR","TOT","PC_LF","Q","2011-Q3",8.166667,
"SVN","HUR","TOT","PC_LF","Q","2011-Q4",8.666667,
"SVN","HUR","TOT","PC_LF","Q","2012-Q1",8.1,
"SVN","HUR","TOT","PC_LF","Q","2012-Q2",8.5,
"SVN","HUR","TOT","PC_LF","Q","2012-Q3",9.5,
"SVN","HUR","TOT","PC_LF","Q","2012-Q4",9.533334,
"SVN","HUR","TOT","PC_LF","Q","2013-Q1",10.5,
"SVN","HUR","TOT","PC_LF","Q","2013-Q2",10.7,
"SVN","HUR","TOT","PC_LF","Q","2013-Q3",9.7,
"SVN","HUR","TOT","PC_LF","Q","2013-Q4",9.733334,
"SVN","HUR","TOT","PC_LF","Q","2014-Q1",10.2,
"SVN","HUR","TOT","PC_LF","Q","2014-Q2",9.566667,
"SVN","HUR","TOT","PC_LF","Q","2014-Q3",9.533334,
"SVN","HUR","TOT","PC_LF","Q","2014-Q4",9.666667,
"SVN","HUR","TOT","PC_LF","Q","2015-Q1",9.233334,
"SVN","HUR","TOT","PC_LF","Q","2015-Q2",9.433333,
"SVN","HUR","TOT","PC_LF","Q","2015-Q3",8.8,
"SVN","HUR","TOT","PC_LF","Q","2015-Q4",8.5,
"SVN","HUR","TOT","PC_LF","Q","2016-Q1",8.366667,
"SVN","HUR","TOT","PC_LF","Q","2016-Q2",7.966667,
"SVN","HUR","TOT","PC_LF","Q","2016-Q3",7.566667,
"SVN","HUR","TOT","PC_LF","Q","2016-Q4",8.133333,
"SVN","HUR","TOT","PC_LF","Q","2017-Q1",7.333333,
"SVN","HUR","TOT","PC_LF","Q","2017-Q2",6.666667,
"SVN","HUR","TOT","PC_LF","Q","2017-Q3",6.4,
"SVN","HUR","TOT","PC_LF","Q","2017-Q4",5.9,
"SVN","HUR","TOT","PC_LF","Q","2018-Q1",5.566667,
"SVN","HUR","TOT","PC_LF","Q","2018-Q2",5.4,
"SVN","HUR","TOT","PC_LF","Q","2018-Q3",5.066667,
"SVN","HUR","TOT","PC_LF","Q","2018-Q4",4.466667,
"SVN","HUR","TOT","PC_LF","Q","2019-Q1",4.466667,
"SVN","HUR","TOT","PC_LF","Q","2019-Q2",4.366667,
"SVN","HUR","TOT","PC_LF","Q","2019-Q3",4.8,
"SVN","HUR","TOT","PC_LF","Q","2019-Q4",4.1,
"SVN","HUR","TOT","PC_LF","Q","2020-Q1",4.233333,
"SVN","HUR","TOT","PC_LF","Q","2020-Q2",5.4,
"SVN","HUR","TOT","PC_LF","Q","2020-Q3",5.133333,
"EU28","HUR","TOT","PC_LF","Q","2000-Q1",9.2,
"EU28","HUR","TOT","PC_LF","Q","2000-Q2",9.066667,
"EU28","HUR","TOT","PC_LF","Q","2000-Q3",8.933333,
"EU28","HUR","TOT","PC_LF","Q","2000-Q4",8.766666,
"EU28","HUR","TOT","PC_LF","Q","2001-Q1",8.7,
"EU28","HUR","TOT","PC_LF","Q","2001-Q2",8.7,
"EU28","HUR","TOT","PC_LF","Q","2001-Q3",8.733334,
"EU28","HUR","TOT","PC_LF","Q","2001-Q4",8.866667,
"EU28","HUR","TOT","PC_LF","Q","2002-Q1",8.966666,
"EU28","HUR","TOT","PC_LF","Q","2002-Q2",9.033334,
"EU28","HUR","TOT","PC_LF","Q","2002-Q3",9.1,
"EU28","HUR","TOT","PC_LF","Q","2002-Q4",9.1,
"EU28","HUR","TOT","PC_LF","Q","2003-Q1",9.133333,
"EU28","HUR","TOT","PC_LF","Q","2003-Q2",9.133333,
"EU28","HUR","TOT","PC_LF","Q","2003-Q3",9.2,
"EU28","HUR","TOT","PC_LF","Q","2003-Q4",9.2,
"EU28","HUR","TOT","PC_LF","Q","2004-Q1",9.3,
"EU28","HUR","TOT","PC_LF","Q","2004-Q2",9.266666,
"EU28","HUR","TOT","PC_LF","Q","2004-Q3",9.2,
"EU28","HUR","TOT","PC_LF","Q","2004-Q4",9.166667,
"EU28","HUR","TOT","PC_LF","Q","2005-Q1",9.1,
"EU28","HUR","TOT","PC_LF","Q","2005-Q2",9.1,
"EU28","HUR","TOT","PC_LF","Q","2005-Q3",8.933333,
"EU28","HUR","TOT","PC_LF","Q","2005-Q4",8.833333,
"EU28","HUR","TOT","PC_LF","Q","2006-Q1",8.6,
"EU28","HUR","TOT","PC_LF","Q","2006-Q2",8.333333,
"EU28","HUR","TOT","PC_LF","Q","2006-Q3",8.133333,
"EU28","HUR","TOT","PC_LF","Q","2006-Q4",7.9,
"EU28","HUR","TOT","PC_LF","Q","2007-Q1",7.5,
"EU28","HUR","TOT","PC_LF","Q","2007-Q2",7.233333,
"EU28","HUR","TOT","PC_LF","Q","2007-Q3",7.133333,
"EU28","HUR","TOT","PC_LF","Q","2007-Q4",6.933333,
"EU28","HUR","TOT","PC_LF","Q","2008-Q1",6.833333,
"EU28","HUR","TOT","PC_LF","Q","2008-Q2",6.9,
"EU28","HUR","TOT","PC_LF","Q","2008-Q3",7.033333,
"EU28","HUR","TOT","PC_LF","Q","2008-Q4",7.433333,
"EU28","HUR","TOT","PC_LF","Q","2009-Q1",8.333333,
"EU28","HUR","TOT","PC_LF","Q","2009-Q2",8.9,
"EU28","HUR","TOT","PC_LF","Q","2009-Q3",9.2,
"EU28","HUR","TOT","PC_LF","Q","2009-Q4",9.433333,
"EU28","HUR","TOT","PC_LF","Q","2010-Q1",9.666667,
"EU28","HUR","TOT","PC_LF","Q","2010-Q2",9.666667,
"EU28","HUR","TOT","PC_LF","Q","2010-Q3",9.6,
"EU28","HUR","TOT","PC_LF","Q","2010-Q4",9.6,
"EU28","HUR","TOT","PC_LF","Q","2011-Q1",9.5,
"EU28","HUR","TOT","PC_LF","Q","2011-Q2",9.466666,
"EU28","HUR","TOT","PC_LF","Q","2011-Q3",9.7,
"EU28","HUR","TOT","PC_LF","Q","2011-Q4",10,
"EU28","HUR","TOT","PC_LF","Q","2012-Q1",10.2,
"EU28","HUR","TOT","PC_LF","Q","2012-Q2",10.43333,
"EU28","HUR","TOT","PC_LF","Q","2012-Q3",10.56667,
"EU28","HUR","TOT","PC_LF","Q","2012-Q4",10.76667,
"EU28","HUR","TOT","PC_LF","Q","2013-Q1",11,
"EU28","HUR","TOT","PC_LF","Q","2013-Q2",11,
"EU28","HUR","TOT","PC_LF","Q","2013-Q3",10.86667,
"EU28","HUR","TOT","PC_LF","Q","2013-Q4",10.7,
"EU28","HUR","TOT","PC_LF","Q","2014-Q1",10.56667,
"EU28","HUR","TOT","PC_LF","Q","2014-Q2",10.3,
"EU28","HUR","TOT","PC_LF","Q","2014-Q3",10.06667,
"EU28","HUR","TOT","PC_LF","Q","2014-Q4",9.966666,
"EU28","HUR","TOT","PC_LF","Q","2015-Q1",9.766666,
"EU28","HUR","TOT","PC_LF","Q","2015-Q2",9.6,
"EU28","HUR","TOT","PC_LF","Q","2015-Q3",9.233334,
"EU28","HUR","TOT","PC_LF","Q","2015-Q4",9.033334,
"EU28","HUR","TOT","PC_LF","Q","2016-Q1",8.866667,
"EU28","HUR","TOT","PC_LF","Q","2016-Q2",8.666667,
"EU28","HUR","TOT","PC_LF","Q","2016-Q3",8.433333,
"EU28","HUR","TOT","PC_LF","Q","2016-Q4",8.233334,
"EU28","HUR","TOT","PC_LF","Q","2017-Q1",8,
"EU28","HUR","TOT","PC_LF","Q","2017-Q2",7.733333,
"EU28","HUR","TOT","PC_LF","Q","2017-Q3",7.566667,
"EU28","HUR","TOT","PC_LF","Q","2017-Q4",7.3,
"EU28","HUR","TOT","PC_LF","Q","2018-Q1",7.1,
"EU28","HUR","TOT","PC_LF","Q","2018-Q2",6.933333,
"EU28","HUR","TOT","PC_LF","Q","2018-Q3",6.766667,
"EU28","HUR","TOT","PC_LF","Q","2018-Q4",6.633333,
"EU28","HUR","TOT","PC_LF","Q","2019-Q1",6.466667,
"EU28","HUR","TOT","PC_LF","Q","2019-Q2",6.333333,
"EU28","HUR","TOT","PC_LF","Q","2019-Q3",6.3,
"EU28","HUR","TOT","PC_LF","Q","2019-Q4",6.2,
"OECD","HUR","TOT","PC_LF","Q","2001-Q1",6.45064,"E"
"OECD","HUR","TOT","PC_LF","Q","2001-Q2",6.514399,"E"
"OECD","HUR","TOT","PC_LF","Q","2001-Q3",6.716192,"E"
"OECD","HUR","TOT","PC_LF","Q","2001-Q4",7.030192,"E"
"OECD","HUR","TOT","PC_LF","Q","2002-Q1",7.126613,"E"
"OECD","HUR","TOT","PC_LF","Q","2002-Q2",7.191615,"E"
"OECD","HUR","TOT","PC_LF","Q","2002-Q3",7.230291,"E"
"OECD","HUR","TOT","PC_LF","Q","2002-Q4",7.2673,"E"
"OECD","HUR","TOT","PC_LF","Q","2003-Q1",7.266751,"E"
"OECD","HUR","TOT","PC_LF","Q","2003-Q2",7.369383,"E"
"OECD","HUR","TOT","PC_LF","Q","2003-Q3",7.334029,"E"
"OECD","HUR","TOT","PC_LF","Q","2003-Q4",7.225239,"E"
"OECD","HUR","TOT","PC_LF","Q","2004-Q1",7.254214,"E"
"OECD","HUR","TOT","PC_LF","Q","2004-Q2",7.174449,"E"
"OECD","HUR","TOT","PC_LF","Q","2004-Q3",7.117845,"E"
"OECD","HUR","TOT","PC_LF","Q","2004-Q4",7.049363,"E"
"OECD","HUR","TOT","PC_LF","Q","2005-Q1",6.894892,"E"
"OECD","HUR","TOT","PC_LF","Q","2005-Q2",6.866647,"E"
"OECD","HUR","TOT","PC_LF","Q","2005-Q3",6.736438,"E"
"OECD","HUR","TOT","PC_LF","Q","2005-Q4",6.684486,"E"
"OECD","HUR","TOT","PC_LF","Q","2006-Q1",6.494812,"E"
"OECD","HUR","TOT","PC_LF","Q","2006-Q2",6.328485,"E"
"OECD","HUR","TOT","PC_LF","Q","2006-Q3",6.236615,"E"
"OECD","HUR","TOT","PC_LF","Q","2006-Q4",6.063913,"E"
"OECD","HUR","TOT","PC_LF","Q","2007-Q1",5.945276,"E"
"OECD","HUR","TOT","PC_LF","Q","2007-Q2",5.765186,"E"
"OECD","HUR","TOT","PC_LF","Q","2007-Q3",5.770755,"E"
"OECD","HUR","TOT","PC_LF","Q","2007-Q4",5.77804,"E"
"OECD","HUR","TOT","PC_LF","Q","2008-Q1",5.783333,"E"
"OECD","HUR","TOT","PC_LF","Q","2008-Q2",5.897067,"E"
"OECD","HUR","TOT","PC_LF","Q","2008-Q3",6.196191,"E"
"OECD","HUR","TOT","PC_LF","Q","2008-Q4",6.728317,"E"
"OECD","HUR","TOT","PC_LF","Q","2009-Q1",7.679306,"E"
"OECD","HUR","TOT","PC_LF","Q","2009-Q2",8.334927,"E"
"OECD","HUR","TOT","PC_LF","Q","2009-Q3",8.573391,"E"
"OECD","HUR","TOT","PC_LF","Q","2009-Q4",8.632842,"E"
"OECD","HUR","TOT","PC_LF","Q","2010-Q1",8.64813,"E"
"OECD","HUR","TOT","PC_LF","Q","2010-Q2",8.546502,"E"
"OECD","HUR","TOT","PC_LF","Q","2010-Q3",8.406463,"E"
"OECD","HUR","TOT","PC_LF","Q","2010-Q4",8.393218,"E"
"OECD","HUR","TOT","PC_LF","Q","2011-Q1",8.127876,"E"
"OECD","HUR","TOT","PC_LF","Q","2011-Q2",8.107272,"E"
"OECD","HUR","TOT","PC_LF","Q","2011-Q3",8.089417,"E"
"OECD","HUR","TOT","PC_LF","Q","2011-Q4",8.061787,"E"
"OECD","HUR","TOT","PC_LF","Q","2012-Q1",8.051211,"E"
"OECD","HUR","TOT","PC_LF","Q","2012-Q2",8.084216,"E"
"OECD","HUR","TOT","PC_LF","Q","2012-Q3",8.052483,"E"
"OECD","HUR","TOT","PC_LF","Q","2012-Q4",8.113574,"E"
"OECD","HUR","TOT","PC_LF","Q","2013-Q1",8.176077,"E"
"OECD","HUR","TOT","PC_LF","Q","2013-Q2",8.0701,"E"
"OECD","HUR","TOT","PC_LF","Q","2013-Q3",7.936437,"E"
"OECD","HUR","TOT","PC_LF","Q","2013-Q4",7.764016,"E"
"OECD","HUR","TOT","PC_LF","Q","2014-Q1",7.658845,"E"
"OECD","HUR","TOT","PC_LF","Q","2014-Q2",7.461638,"E"
"OECD","HUR","TOT","PC_LF","Q","2014-Q3",7.380105,"E"
"OECD","HUR","TOT","PC_LF","Q","2014-Q4",7.214554,"E"
"OECD","HUR","TOT","PC_LF","Q","2015-Q1",7.05097,"E"
"OECD","HUR","TOT","PC_LF","Q","2015-Q2",6.97431,"E"
"OECD","HUR","TOT","PC_LF","Q","2015-Q3",6.768863,"E"
"OECD","HUR","TOT","PC_LF","Q","2015-Q4",6.667342,"E"
"OECD","HUR","TOT","PC_LF","Q","2016-Q1",6.567208,"E"
"OECD","HUR","TOT","PC_LF","Q","2016-Q2",6.478741,"E"
"OECD","HUR","TOT","PC_LF","Q","2016-Q3",6.419369,"E"
"OECD","HUR","TOT","PC_LF","Q","2016-Q4",6.330141,"E"
"OECD","HUR","TOT","PC_LF","Q","2017-Q1",6.163768,"E"
"OECD","HUR","TOT","PC_LF","Q","2017-Q2",5.972164,"E"
"OECD","HUR","TOT","PC_LF","Q","2017-Q3",5.841548,"E"
"OECD","HUR","TOT","PC_LF","Q","2017-Q4",5.710285,"E"
"OECD","HUR","TOT","PC_LF","Q","2018-Q1",5.548415,"E"
"OECD","HUR","TOT","PC_LF","Q","2018-Q2",5.488763,"E"
"OECD","HUR","TOT","PC_LF","Q","2018-Q3",5.425079,"E"
"OECD","HUR","TOT","PC_LF","Q","2018-Q4",5.476246,"E"
"OECD","HUR","TOT","PC_LF","Q","2019-Q1",5.509592,"E"
"OECD","HUR","TOT","PC_LF","Q","2019-Q2",5.395857,"E"
"OECD","HUR","TOT","PC_LF","Q","2019-Q3",5.355574,"E"
"OECD","HUR","TOT","PC_LF","Q","2019-Q4",5.290335,"E"
"OECD","HUR","TOT","PC_LF","Q","2020-Q1",5.363069,"E"
"OECD","HUR","TOT","PC_LF","Q","2020-Q2",8.577149,"E"
"OECD","HUR","TOT","PC_LF","Q","2020-Q3",7.648874,"E"
"G-7","HUR","TOT","PC_LF","Q","1991-Q1",6.13048,"E"
"G-7","HUR","TOT","PC_LF","Q","1991-Q2",6.315892,"E"
"G-7","HUR","TOT","PC_LF","Q","1991-Q3",6.426266,"E"
"G-7","HUR","TOT","PC_LF","Q","1991-Q4",6.587004,"E"
"G-7","HUR","TOT","PC_LF","Q","1992-Q1",6.775599,"E"
"G-7","HUR","TOT","PC_LF","Q","1992-Q2",6.989723,"E"
"G-7","HUR","TOT","PC_LF","Q","1992-Q3",7.140912,"E"
"G-7","HUR","TOT","PC_LF","Q","1992-Q4",7.161208,"E"
"G-7","HUR","TOT","PC_LF","Q","1993-Q1",7.143172,"E"
"G-7","HUR","TOT","PC_LF","Q","1993-Q2",7.238288,"E"
"G-7","HUR","TOT","PC_LF","Q","1993-Q3",7.199778,"E"
"G-7","HUR","TOT","PC_LF","Q","1993-Q4",7.251474,"E"
"G-7","HUR","TOT","PC_LF","Q","1994-Q1",7.255344,"E"
"G-7","HUR","TOT","PC_LF","Q","1994-Q2",7.061696,"E"
"G-7","HUR","TOT","PC_LF","Q","1994-Q3",6.938179,"E"
"G-7","HUR","TOT","PC_LF","Q","1994-Q4",6.735155,"E"
"G-7","HUR","TOT","PC_LF","Q","1995-Q1",6.655595,"E"
"G-7","HUR","TOT","PC_LF","Q","1995-Q2",6.721937,"E"
"G-7","HUR","TOT","PC_LF","Q","1995-Q3",6.765651,"E"
"G-7","HUR","TOT","PC_LF","Q","1995-Q4",6.765582,"E"
"G-7","HUR","TOT","PC_LF","Q","1996-Q1",6.775563,"E"
